id,class
169809,Line
151933,Vertical box
163934,Line
155197,Horizontal box
75824,Donut
78856,Donut
197535,Line
81107,Scatter
124732,Horizontal box
41083,Pie
13996,Grouped horizontal bar
74970,Donut
117149,Scatter
112911,Scatter
164975,Line
91127,Scatter
21754,Stacked horizontal bar
101468,Scatter
159584,Horizontal box
19434,Stacked vertical bar
182285,Line
7350,Grouped horizontal bar
18546,Stacked vertical bar
23658,Stacked horizontal bar
148624,Horizontal box
167095,Line
164070,Line
167650,Line
47260,Pie
66179,Donut
12730,Grouped horizontal bar
176829,Line
122452,Vertical box
169771,Line
179687,Line
18732,Stacked horizontal bar
193954,Line
126342,Vertical box
55117,Stacked vertical bar
194422,Line
9506,Grouped vertical bar
53309,Stacked horizontal bar
9035,Grouped vertical bar
37183,Stacked horizontal bar
134601,Vertical box
194405,Line
191023,Line
147443,Horizontal box
119229,Scatter
75857,Donut
48242,Grouped vertical bar
145000,Horizontal box
70693,Donut
125083,Vertical box
101495,Scatter
27961,Stacked vertical bar
150058,Horizontal box
135854,Horizontal box
172808,Line
24266,Stacked vertical bar
123021,Horizontal box
148514,Horizontal box
134219,Horizontal box
140735,Vertical box
26890,Stacked vertical bar
135597,Horizontal box
34291,Stacked horizontal bar
107925,Scatter
104555,Scatter
169569,Line
137449,Horizontal box
46729,Pie
159699,Horizontal box
74893,Donut
70964,Donut
159781,Horizontal box
151013,Vertical box
13906,Grouped horizontal bar
115610,Scatter
40974,Line
62412,Donut
79061,Donut
173197,Line
189065,Line
168962,Line
88552,Scatter
82480,Scatter
177645,Line
32532,Stacked horizontal bar
151903,Vertical box
187615,Line
163893,Line
58460,Grouped vertical bar
165564,Line
90462,Scatter
163060,Line
64651,Donut
88508,Scatter
122109,Vertical box
91084,Scatter
122563,Horizontal box
38247,Stacked horizontal bar
74122,Donut
80814,Scatter
99493,Scatter
135275,Vertical box
163071,Line
64347,Donut
32113,Stacked vertical bar
126091,Horizontal box
171725,Line
161953,Line
16437,Stacked horizontal bar
147134,Vertical box
169760,Line
152269,Horizontal box
129504,Horizontal box
75481,Donut
144412,Vertical box
98929,Scatter
54051,Grouped vertical bar
173194,Line
34931,Stacked vertical bar
190132,Line
150719,Vertical box
12119,Grouped horizontal bar
30105,Stacked vertical bar
1788,Grouped vertical bar
111864,Scatter
18207,Stacked vertical bar
58171,Donut
112461,Scatter
73970,Donut
45894,Grouped vertical bar
147156,Horizontal box
125983,Vertical box
86700,Scatter
22923,Stacked vertical bar
32178,Stacked horizontal bar
171891,Line
164569,Line
121100,Horizontal box
35414,Stacked vertical bar
180410,Line
181397,Line
80528,Scatter
178620,Line
72139,Donut
101144,Scatter
48799,Horizontal box
54421,Scatter
29815,Stacked vertical bar
197591,Line
156253,Horizontal box
18453,Stacked vertical bar
174911,Line
10409,Grouped horizontal bar
92756,Scatter
123490,Horizontal box
143778,Vertical box
146600,Vertical box
81294,Scatter
65928,Donut
74682,Donut
175633,Line
51298,Pie
38443,Stacked vertical bar
90125,Scatter
198849,Line
184799,Line
172173,Line
163270,Line
62689,Donut
111420,Scatter
181525,Line
147488,Horizontal box
77685,Donut
89397,Scatter
104188,Scatter
17142,Stacked vertical bar
66923,Donut
18193,Stacked vertical bar
27639,Stacked horizontal bar
76904,Donut
139005,Vertical box
73871,Donut
45825,Pie
35885,Stacked vertical bar
168350,Line
32154,Stacked horizontal bar
195809,Line
191572,Line
93422,Scatter
131092,Horizontal box
167497,Line
81933,Scatter
70189,Donut
182530,Line
19301,Stacked horizontal bar
138566,Horizontal box
194580,Line
68842,Donut
16421,Stacked vertical bar
180846,Line
188428,Line
170930,Line
66486,Donut
2131,Grouped vertical bar
117629,Scatter
152323,Vertical box
177386,Line
148048,Vertical box
195049,Line
84559,Scatter
144135,Horizontal box
143717,Horizontal box
78494,Donut
112307,Scatter
191044,Line
73022,Donut
170813,Line
123512,Horizontal box
38374,Stacked vertical bar
68874,Donut
90173,Scatter
105131,Scatter
157319,Vertical box
59719,Pie
31979,Stacked vertical bar
153244,Vertical box
178179,Line
70798,Donut
94821,Scatter
49913,Stacked vertical bar
193495,Line
31607,Stacked vertical bar
184073,Line
120942,Horizontal box
106161,Scatter
5142,Grouped horizontal bar
36891,Stacked horizontal bar
165995,Line
176340,Line
113775,Scatter
100597,Scatter
56902,Line
173799,Line
14623,Grouped vertical bar
168635,Line
108641,Scatter
4449,Grouped horizontal bar
195851,Line
79057,Donut
4056,Grouped vertical bar
92414,Scatter
153905,Vertical box
133197,Horizontal box
106974,Scatter
39727,Stacked vertical bar
135359,Vertical box
174331,Line
47661,Pie
30041,Stacked horizontal bar
65657,Donut
127770,Vertical box
141596,Horizontal box
22226,Stacked horizontal bar
109461,Scatter
39310,Stacked horizontal bar
22325,Stacked horizontal bar
84688,Scatter
10212,Grouped horizontal bar
118086,Scatter
193083,Line
58224,Pie
94629,Scatter
84384,Scatter
96861,Scatter
192175,Line
63866,Donut
63569,Donut
127807,Horizontal box
70225,Donut
60627,Donut
142795,Horizontal box
75165,Donut
3663,Grouped vertical bar
82546,Scatter
67041,Donut
138687,Vertical box
33678,Stacked vertical bar
170184,Line
147050,Horizontal box
134239,Vertical box
102669,Scatter
10829,Grouped vertical bar
185801,Line
26234,Stacked horizontal bar
3575,Grouped horizontal bar
168298,Line
164868,Line
35997,Stacked horizontal bar
166029,Line
73654,Donut
108638,Scatter
131140,Vertical box
88742,Scatter
78697,Donut
53075,Pie
60474,Donut
52006,Stacked vertical bar
69665,Donut
146778,Vertical box
70245,Donut
45797,Stacked vertical bar
123341,Vertical box
33243,Stacked vertical bar
162658,Line
89509,Scatter
49258,Scatter
181154,Line
120174,Horizontal box
189064,Line
58834,Line
14753,Grouped vertical bar
11120,Grouped vertical bar
69798,Donut
89532,Scatter
111580,Scatter
124920,Horizontal box
70000,Donut
106155,Scatter
179143,Line
192462,Line
164005,Line
183148,Line
66607,Donut
10784,Grouped horizontal bar
594,Grouped vertical bar
197486,Line
29535,Stacked horizontal bar
38466,Stacked vertical bar
96205,Scatter
89953,Scatter
44483,Pie
29148,Stacked vertical bar
142581,Horizontal box
107448,Scatter
185650,Line
89060,Scatter
56430,Donut
173827,Line
66611,Donut
180082,Line
85767,Scatter
147353,Vertical box
174433,Line
17705,Stacked horizontal bar
142990,Vertical box
6690,Grouped horizontal bar
174065,Line
187842,Line
167047,Line
149858,Vertical box
101520,Scatter
125574,Horizontal box
157546,Vertical box
137026,Horizontal box
31550,Stacked vertical bar
95697,Scatter
163597,Line
90624,Scatter
176516,Line
191798,Line
199807,Line
97930,Scatter
25174,Stacked horizontal bar
68587,Donut
187272,Line
150540,Horizontal box
144079,Horizontal box
150568,Vertical box
180438,Line
151664,Horizontal box
166826,Line
184510,Line
196693,Line
1393,Grouped horizontal bar
55243,Scatter
18934,Stacked vertical bar
163846,Line
98184,Scatter
23956,Stacked horizontal bar
111030,Scatter
101969,Scatter
62429,Donut
99827,Scatter
170310,Line
29248,Stacked vertical bar
107441,Scatter
169404,Line
154257,Horizontal box
149887,Vertical box
51712,Grouped vertical bar
175090,Line
178354,Line
181958,Line
173849,Line
17253,Stacked vertical bar
16345,Stacked horizontal bar
115461,Scatter
115062,Scatter
104793,Scatter
119491,Scatter
106101,Scatter
99687,Scatter
25983,Stacked vertical bar
111343,Scatter
192032,Line
20236,Stacked horizontal bar
194110,Line
16427,Stacked vertical bar
72172,Donut
61472,Donut
98447,Scatter
170577,Line
24465,Stacked vertical bar
116725,Scatter
115290,Scatter
72193,Donut
52574,Scatter
64885,Donut
123231,Horizontal box
120236,Vertical box
34871,Stacked vertical bar
102892,Scatter
27011,Stacked horizontal bar
139021,Vertical box
119318,Scatter
177423,Line
14951,Grouped horizontal bar
55062,Pie
25805,Stacked horizontal bar
83545,Scatter
143236,Horizontal box
185308,Line
91823,Scatter
32433,Stacked vertical bar
162144,Line
84574,Scatter
60371,Donut
66402,Donut
96104,Scatter
144926,Horizontal box
114669,Scatter
186514,Line
59089,Grouped horizontal bar
167806,Line
193023,Line
154988,Horizontal box
148656,Horizontal box
8621,Grouped horizontal bar
39992,Stacked vertical bar
7118,Grouped vertical bar
109512,Scatter
38516,Stacked vertical bar
141387,Horizontal box
58268,Stacked horizontal bar
122169,Vertical box
123325,Horizontal box
46781,Pie
51920,Pie
170291,Line
198439,Line
57592,Scatter
183422,Line
142901,Vertical box
13262,Grouped horizontal bar
178743,Line
155151,Horizontal box
137174,Horizontal box
49148,Vertical box
184809,Line
93457,Scatter
132171,Vertical box
164867,Line
86898,Scatter
49485,Line
32855,Stacked vertical bar
60479,Donut
3216,Grouped horizontal bar
96973,Scatter
38774,Stacked horizontal bar
196358,Line
32566,Stacked horizontal bar
101924,Scatter
110216,Scatter
196467,Line
162477,Line
63036,Donut
163319,Line
111350,Scatter
34642,Stacked vertical bar
84859,Scatter
29367,Stacked horizontal bar
96280,Scatter
193815,Line
54074,Vertical box
160275,Line
160291,Line
153771,Horizontal box
65612,Donut
109952,Scatter
2305,Grouped vertical bar
16360,Stacked vertical bar
108667,Scatter
123884,Vertical box
155233,Horizontal box
75468,Donut
76449,Donut
41495,Pie
198884,Line
128075,Vertical box
106202,Scatter
149543,Horizontal box
34846,Stacked horizontal bar
34864,Stacked vertical bar
145384,Horizontal box
129447,Vertical box
32195,Stacked horizontal bar
58336,Pie
29378,Stacked horizontal bar
95754,Scatter
7381,Grouped horizontal bar
197239,Line
85829,Scatter
34456,Stacked horizontal bar
42008,Horizontal box
155748,Horizontal box
66035,Donut
118544,Scatter
29630,Stacked vertical bar
150583,Horizontal box
152212,Horizontal box
58463,Pie
116477,Scatter
47464,Pie
83749,Scatter
35024,Stacked vertical bar
95192,Scatter
147850,Vertical box
173595,Line
155649,Horizontal box
90003,Scatter
165387,Line
166946,Line
186214,Line
36840,Stacked horizontal bar
12561,Grouped vertical bar
87997,Scatter
67651,Donut
1061,Grouped horizontal bar
163694,Line
75717,Donut
89113,Scatter
94648,Scatter
53776,Pie
175790,Line
150513,Horizontal box
167401,Line
118728,Scatter
127492,Vertical box
70341,Donut
163232,Line
83335,Scatter
4539,Grouped horizontal bar
130054,Vertical box
104680,Scatter
128912,Vertical box
151281,Vertical box
180559,Line
28360,Stacked horizontal bar
86172,Scatter
85574,Scatter
76083,Donut
31833,Stacked vertical bar
112310,Scatter
63459,Donut
17121,Stacked vertical bar
12193,Grouped horizontal bar
126554,Horizontal box
164858,Line
164745,Line
183081,Line
146538,Horizontal box
175862,Line
114513,Scatter
32802,Stacked vertical bar
104565,Scatter
125054,Vertical box
58505,Stacked vertical bar
122766,Vertical box
182597,Line
9064,Grouped horizontal bar
197123,Line
141777,Horizontal box
92292,Scatter
61809,Donut
6388,Grouped vertical bar
116726,Scatter
126995,Horizontal box
156224,Horizontal box
122011,Horizontal box
191199,Line
5588,Grouped horizontal bar
184828,Line
146363,Vertical box
14769,Grouped horizontal bar
133922,Vertical box
87743,Scatter
163954,Line
101481,Scatter
188686,Line
97806,Scatter
119266,Scatter
75106,Donut
104245,Scatter
94177,Scatter
55566,Pie
40286,Line
95638,Scatter
102938,Scatter
9584,Grouped vertical bar
164393,Line
134480,Horizontal box
64816,Donut
16167,Stacked horizontal bar
147854,Horizontal box
148564,Horizontal box
197711,Line
43727,Grouped horizontal bar
77413,Donut
149227,Vertical box
13763,Grouped vertical bar
122624,Vertical box
20521,Stacked vertical bar
52320,Vertical box
22287,Stacked vertical bar
77517,Donut
170686,Line
172090,Line
148723,Horizontal box
15197,Stacked vertical bar
95364,Scatter
54570,Grouped horizontal bar
80490,Scatter
46017,Vertical box
12264,Grouped horizontal bar
19252,Stacked vertical bar
72794,Donut
45783,Grouped horizontal bar
5693,Grouped horizontal bar
134698,Horizontal box
151589,Horizontal box
147982,Horizontal box
107586,Scatter
108859,Scatter
123002,Horizontal box
57551,Pie
149149,Horizontal box
85225,Scatter
154664,Horizontal box
86447,Scatter
17824,Stacked vertical bar
93497,Scatter
117354,Scatter
54365,Donut
110366,Scatter
86566,Scatter
94399,Scatter
167163,Line
183292,Line
72596,Donut
175768,Line
98747,Scatter
128215,Horizontal box
92649,Scatter
59568,Stacked vertical bar
97787,Scatter
51514,Horizontal box
186871,Line
20660,Stacked horizontal bar
134629,Vertical box
181426,Line
176156,Line
191473,Line
6647,Grouped horizontal bar
187198,Line
122608,Horizontal box
108154,Scatter
159857,Horizontal box
116245,Scatter
79574,Donut
88231,Scatter
105390,Scatter
137961,Vertical box
175459,Line
87075,Scatter
168982,Line
159249,Vertical box
11139,Grouped vertical bar
41486,Pie
76439,Donut
188524,Line
8278,Grouped horizontal bar
180717,Line
59219,Scatter
86119,Scatter
48810,Pie
178383,Line
30599,Stacked vertical bar
176406,Line
151864,Horizontal box
60619,Donut
170792,Line
181750,Line
161411,Line
102813,Scatter
1837,Grouped vertical bar
1745,Grouped horizontal bar
151776,Horizontal box
79112,Donut
172271,Line
109815,Scatter
113017,Scatter
6685,Grouped horizontal bar
73148,Donut
94935,Scatter
186741,Line
135866,Horizontal box
102415,Scatter
24597,Stacked horizontal bar
49882,Pie
19991,Stacked vertical bar
85310,Scatter
18240,Stacked horizontal bar
30311,Stacked horizontal bar
71684,Donut
60575,Donut
138981,Horizontal box
7622,Grouped horizontal bar
184786,Line
184848,Line
196183,Line
150833,Horizontal box
111296,Scatter
68725,Donut
95911,Scatter
187414,Line
128941,Horizontal box
150371,Vertical box
89058,Scatter
11634,Grouped horizontal bar
50914,Stacked horizontal bar
157184,Horizontal box
183966,Line
148554,Vertical box
8286,Grouped vertical bar
164955,Line
177286,Line
107313,Scatter
133875,Vertical box
26456,Stacked vertical bar
189813,Line
28313,Stacked horizontal bar
62843,Donut
51216,Pie
96433,Scatter
120134,Horizontal box
133709,Horizontal box
75659,Donut
27456,Stacked horizontal bar
196108,Line
166044,Line
123593,Vertical box
186942,Line
6244,Grouped vertical bar
30305,Stacked vertical bar
196526,Line
97899,Scatter
15159,Stacked horizontal bar
185251,Line
193780,Line
52415,Pie
30371,Stacked horizontal bar
14481,Grouped vertical bar
158253,Vertical box
87598,Scatter
190720,Line
164193,Line
102725,Scatter
125168,Horizontal box
153377,Horizontal box
106543,Scatter
114200,Scatter
178194,Line
120047,Vertical box
70819,Donut
197567,Line
48354,Grouped vertical bar
144890,Horizontal box
107168,Scatter
92974,Scatter
118925,Scatter
119468,Scatter
115855,Scatter
7190,Grouped horizontal bar
199429,Line
140930,Horizontal box
96270,Scatter
166090,Line
132860,Vertical box
188146,Line
186660,Line
45946,Vertical box
59371,Pie
127859,Horizontal box
68659,Donut
161166,Line
148857,Horizontal box
100285,Scatter
41336,Stacked vertical bar
114464,Scatter
44982,Grouped vertical bar
147992,Vertical box
80727,Scatter
